plantName,plantID,ID,homogenized_yn,projectNumber,sampling,sampleID,milkType,size,container,dateProcessed,dateInitial,Day,day,greaterThanLessThan,dataValue,countability,count_type
Stewart's (Saratoga Dairy),L,L_2016b_4253,yes,447,2016b,4253,whole,qt,paper,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,DI,2,,360,E,
Stewart's (Saratoga Dairy),L,L_2016b_4253,yes,447,2016b,4253,whole,qt,paper,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D7,7,,350,E,
Stewart's (Saratoga Dairy),L,L_2016b_4253,yes,447,2016b,4253,whole,qt,paper,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D10,10,,170,E,
Stewart's (Saratoga Dairy),L,L_2016b_4253,yes,447,2016b,4253,whole,qt,paper,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D14,14,,620,,
Stewart's (Saratoga Dairy),L,L_2016b_4253,yes,447,2016b,4253,whole,qt,paper,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D17,17,,1500,,
Stewart's (Saratoga Dairy),L,L_2016b_4253,yes,447,2016b,4253,whole,qt,paper,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D21,21,,260000,,
Stewart's (Saratoga Dairy),L,L_2016b_4254,yes,447,2016b,4254,whole,ss,plastic,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,DI,2,,250,E,
Stewart's (Saratoga Dairy),L,L_2016b_4254,yes,447,2016b,4254,whole,ss,plastic,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D7,7,,310,E,
Stewart's (Saratoga Dairy),L,L_2016b_4254,yes,447,2016b,4254,whole,ss,plastic,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D10,10,,190,E,
Stewart's (Saratoga Dairy),L,L_2016b_4254,yes,447,2016b,4254,whole,ss,plastic,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D14,14,,780,,
Stewart's (Saratoga Dairy),L,L_2016b_4254,yes,447,2016b,4254,whole,ss,plastic,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D17,17,,930,,
Stewart's (Saratoga Dairy),L,L_2016b_4254,yes,447,2016b,4254,whole,ss,plastic,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D21,21,,40000,,
Stewart's (Saratoga Dairy),L,L_2016b_4255,yes,447,2016b,4255,reducedfat,gal,plastic,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,DI,2,,260,E,
Stewart's (Saratoga Dairy),L,L_2016b_4255,yes,447,2016b,4255,reducedfat,gal,plastic,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D7,7,,970,,
Stewart's (Saratoga Dairy),L,L_2016b_4255,yes,447,2016b,4255,reducedfat,gal,plastic,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D10,10,,570000,,
Stewart's (Saratoga Dairy),L,L_2016b_4255,yes,447,2016b,4255,reducedfat,gal,plastic,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D14,14,,3.6E8,,
Stewart's (Saratoga Dairy),L,L_2016b_4255,yes,447,2016b,4255,reducedfat,gal,plastic,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D17,17,,5.2E9,,
Stewart's (Saratoga Dairy),L,L_2016b_4255,yes,447,2016b,4255,reducedfat,gal,plastic,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D21,21,,3.3E8,,
Stewart's (Saratoga Dairy),L,L_2016b_4256,yes,447,2016b,4256,skim,ss,paper,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,DI,2,,340,E,
Stewart's (Saratoga Dairy),L,L_2016b_4256,yes,447,2016b,4256,skim,ss,paper,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D7,7,,400,,
Stewart's (Saratoga Dairy),L,L_2016b_4256,yes,447,2016b,4256,skim,ss,paper,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D10,10,>,400000,E,aboveLOD
Stewart's (Saratoga Dairy),L,L_2016b_4256,yes,447,2016b,4256,skim,ss,paper,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D14,14,,1.2E8,,
Stewart's (Saratoga Dairy),L,L_2016b_4256,yes,447,2016b,4256,skim,ss,paper,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D17,17,,3.6E9,,
Stewart's (Saratoga Dairy),L,L_2016b_4256,yes,447,2016b,4256,skim,ss,paper,2016-10-24T00:00:00Z,2016-10-26T00:00:00Z,D21,21,,2.6E9,,
Stewart's (Saratoga Dairy),L,L_2017a_4498,yes,452,2017a,4498,whole,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,DI,4,,180,E,
Stewart's (Saratoga Dairy),L,L_2017a_4498,yes,452,2017a,4498,whole,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D7,7,,180,E,
Stewart's (Saratoga Dairy),L,L_2017a_4498,yes,452,2017a,4498,whole,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D10,10,,140,E,
Stewart's (Saratoga Dairy),L,L_2017a_4498,yes,452,2017a,4498,whole,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D14,14,,340,E,
Stewart's (Saratoga Dairy),L,L_2017a_4498,yes,452,2017a,4498,whole,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D17,17,,1100,,
Stewart's (Saratoga Dairy),L,L_2017a_4498,yes,452,2017a,4498,whole,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D21,21,,310000,,
Stewart's (Saratoga Dairy),L,L_2017a_4499,yes,452,2017a,4499,reducedfat,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,DI,4,,82,E,
Stewart's (Saratoga Dairy),L,L_2017a_4499,yes,452,2017a,4499,reducedfat,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D7,7,,140,E,
Stewart's (Saratoga Dairy),L,L_2017a_4499,yes,452,2017a,4499,reducedfat,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D10,10,,22000,,
Stewart's (Saratoga Dairy),L,L_2017a_4499,yes,452,2017a,4499,reducedfat,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D14,14,,3300000,,
Stewart's (Saratoga Dairy),L,L_2017a_4499,yes,452,2017a,4499,reducedfat,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D17,17,,2.0E8,,
Stewart's (Saratoga Dairy),L,L_2017a_4499,yes,452,2017a,4499,reducedfat,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D21,21,,3.4E8,,
Stewart's (Saratoga Dairy),L,L_2017a_4500,yes,452,2017a,4500,skim,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,DI,4,,110,E,
Stewart's (Saratoga Dairy),L,L_2017a_4500,yes,452,2017a,4500,skim,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D7,7,,120,E,
Stewart's (Saratoga Dairy),L,L_2017a_4500,yes,452,2017a,4500,skim,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D10,10,,61,E,
Stewart's (Saratoga Dairy),L,L_2017a_4500,yes,452,2017a,4500,skim,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D14,14,,240,E,
Stewart's (Saratoga Dairy),L,L_2017a_4500,yes,452,2017a,4500,skim,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D17,17,,6800,,
Stewart's (Saratoga Dairy),L,L_2017a_4500,yes,452,2017a,4500,skim,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D21,21,,240000,,
Stewart's (Saratoga Dairy),L,L_2017a_4501,yes,452,2017a,4501,lowfat,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,DI,4,,890,,
Stewart's (Saratoga Dairy),L,L_2017a_4501,yes,452,2017a,4501,lowfat,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D7,7,,130,E,
Stewart's (Saratoga Dairy),L,L_2017a_4501,yes,452,2017a,4501,lowfat,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D10,10,,160,E,
Stewart's (Saratoga Dairy),L,L_2017a_4501,yes,452,2017a,4501,lowfat,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D14,14,,33000,,
Stewart's (Saratoga Dairy),L,L_2017a_4501,yes,452,2017a,4501,lowfat,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D17,17,,13000,,
Stewart's (Saratoga Dairy),L,L_2017a_4501,yes,452,2017a,4501,lowfat,hg,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D21,21,,4400000,,
Stewart's (Saratoga Dairy),L,L_2017a_4502,yes,452,2017a,4502,whole,gal,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,DI,4,,180,E,
Stewart's (Saratoga Dairy),L,L_2017a_4502,yes,452,2017a,4502,whole,gal,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D7,7,,110,E,
Stewart's (Saratoga Dairy),L,L_2017a_4502,yes,452,2017a,4502,whole,gal,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D10,10,,190,E,
Stewart's (Saratoga Dairy),L,L_2017a_4502,yes,452,2017a,4502,whole,gal,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D14,14,,150,E,
Stewart's (Saratoga Dairy),L,L_2017a_4502,yes,452,2017a,4502,whole,gal,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D17,17,,200,E,
Stewart's (Saratoga Dairy),L,L_2017a_4502,yes,452,2017a,4502,whole,gal,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D21,21,,3700,,
Stewart's (Saratoga Dairy),L,L_2017a_4503,yes,452,2017a,4503,whole,ss,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,DI,4,,140,E,
Stewart's (Saratoga Dairy),L,L_2017a_4503,yes,452,2017a,4503,whole,ss,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D7,7,,410,,
Stewart's (Saratoga Dairy),L,L_2017a_4503,yes,452,2017a,4503,whole,ss,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D10,10,,450000,,
Stewart's (Saratoga Dairy),L,L_2017a_4503,yes,452,2017a,4503,whole,ss,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D14,14,,5.2E8,,
Stewart's (Saratoga Dairy),L,L_2017a_4503,yes,452,2017a,4503,whole,ss,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D17,17,,2.0E8,,
Stewart's (Saratoga Dairy),L,L_2017a_4503,yes,452,2017a,4503,whole,ss,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D21,21,,2.1E8,,
Stewart's (Saratoga Dairy),L,L_2017a_4504,yes,452,2017a,4504,reducedfat,ss,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,DI,4,,150,E,
Stewart's (Saratoga Dairy),L,L_2017a_4504,yes,452,2017a,4504,reducedfat,ss,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D7,7,,5300,,
Stewart's (Saratoga Dairy),L,L_2017a_4504,yes,452,2017a,4504,reducedfat,ss,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D10,10,,1.1E7,,
Stewart's (Saratoga Dairy),L,L_2017a_4504,yes,452,2017a,4504,reducedfat,ss,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D14,14,,3.9E8,,
Stewart's (Saratoga Dairy),L,L_2017a_4504,yes,452,2017a,4504,reducedfat,ss,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D17,17,,3.0E9,,
Stewart's (Saratoga Dairy),L,L_2017a_4504,yes,452,2017a,4504,reducedfat,ss,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D21,21,,4.3E9,,
Stewart's (Saratoga Dairy),L,L_2017a_4505,yes,452,2017a,4505,reducedfat,gal,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,DI,4,,290,E,
Stewart's (Saratoga Dairy),L,L_2017a_4505,yes,452,2017a,4505,reducedfat,gal,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D7,7,,130,E,
Stewart's (Saratoga Dairy),L,L_2017a_4505,yes,452,2017a,4505,reducedfat,gal,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D10,10,,180,E,
Stewart's (Saratoga Dairy),L,L_2017a_4505,yes,452,2017a,4505,reducedfat,gal,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D14,14,,180,E,
Stewart's (Saratoga Dairy),L,L_2017a_4505,yes,452,2017a,4505,reducedfat,gal,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D17,17,,300,E,
Stewart's (Saratoga Dairy),L,L_2017a_4505,yes,452,2017a,4505,reducedfat,gal,plastic,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D21,21,,1700,,
Stewart's (Saratoga Dairy),L,L_2017a_4506,yes,452,2017a,4506,lowfat,ss,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,DI,4,,140,E,
Stewart's (Saratoga Dairy),L,L_2017a_4506,yes,452,2017a,4506,lowfat,ss,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D7,7,,350,E,
Stewart's (Saratoga Dairy),L,L_2017a_4506,yes,452,2017a,4506,lowfat,ss,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D10,10,>,400000,E,aboveLOD
Stewart's (Saratoga Dairy),L,L_2017a_4506,yes,452,2017a,4506,lowfat,ss,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D14,14,,5.6E7,,
Stewart's (Saratoga Dairy),L,L_2017a_4506,yes,452,2017a,4506,lowfat,ss,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D17,17,,3.5E8,,
Stewart's (Saratoga Dairy),L,L_2017a_4506,yes,452,2017a,4506,lowfat,ss,paper,2017-05-15T00:00:00Z,2017-05-19T00:00:00Z,D21,21,,3.8E9,,
Stewart's (Saratoga Dairy),L,L_2017b_4636,yes,457,2017b,4636,whole,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,220,E,
Stewart's (Saratoga Dairy),L,L_2017b_4636,yes,457,2017b,4636,whole,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,110,E,
Stewart's (Saratoga Dairy),L,L_2017b_4636,yes,457,2017b,4636,whole,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,220,E,
Stewart's (Saratoga Dairy),L,L_2017b_4636,yes,457,2017b,4636,whole,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,18000,,
Stewart's (Saratoga Dairy),L,L_2017b_4636,yes,457,2017b,4636,whole,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D17,17,,1700000,,
Stewart's (Saratoga Dairy),L,L_2017b_4636,yes,457,2017b,4636,whole,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D21,21,,4100000,,
Stewart's (Saratoga Dairy),L,L_2017b_4637,yes,457,2017b,4637,reducedfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,200,E,
Stewart's (Saratoga Dairy),L,L_2017b_4637,yes,457,2017b,4637,reducedfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,160,E,
Stewart's (Saratoga Dairy),L,L_2017b_4637,yes,457,2017b,4637,reducedfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,260,E,
Stewart's (Saratoga Dairy),L,L_2017b_4637,yes,457,2017b,4637,reducedfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,66000,,
Stewart's (Saratoga Dairy),L,L_2017b_4637,yes,457,2017b,4637,reducedfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D17,17,,9100000,,
Stewart's (Saratoga Dairy),L,L_2017b_4637,yes,457,2017b,4637,reducedfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D21,21,,8.3E7,,
Stewart's (Saratoga Dairy),L,L_2017b_4638,yes,457,2017b,4638,skim,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,170,E,
Stewart's (Saratoga Dairy),L,L_2017b_4638,yes,457,2017b,4638,skim,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,280,E,
Stewart's (Saratoga Dairy),L,L_2017b_4638,yes,457,2017b,4638,skim,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,2300,,
Stewart's (Saratoga Dairy),L,L_2017b_4638,yes,457,2017b,4638,skim,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,1000000,,
Stewart's (Saratoga Dairy),L,L_2017b_4638,yes,457,2017b,4638,skim,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D17,17,,8.2E7,,
Stewart's (Saratoga Dairy),L,L_2017b_4638,yes,457,2017b,4638,skim,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D21,21,,2.2E8,,
Stewart's (Saratoga Dairy),L,L_2017b_4639,yes,457,2017b,4639,lowfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,170,E,
Stewart's (Saratoga Dairy),L,L_2017b_4639,yes,457,2017b,4639,lowfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,170,E,
Stewart's (Saratoga Dairy),L,L_2017b_4639,yes,457,2017b,4639,lowfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,120,E,
Stewart's (Saratoga Dairy),L,L_2017b_4639,yes,457,2017b,4639,lowfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,100,E,
Stewart's (Saratoga Dairy),L,L_2017b_4639,yes,457,2017b,4639,lowfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D17,17,,120,E,
Stewart's (Saratoga Dairy),L,L_2017b_4639,yes,457,2017b,4639,lowfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D21,21,,90,E,
Stewart's (Saratoga Dairy),L,L_2017b_4641,yes,457,2017b,4641,whole,ss,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,250,E,
Stewart's (Saratoga Dairy),L,L_2017b_4641,yes,457,2017b,4641,whole,ss,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,20000,,
Stewart's (Saratoga Dairy),L,L_2017b_4641,yes,457,2017b,4641,whole,ss,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,1.5E7,,
Stewart's (Saratoga Dairy),L,L_2017b_4641,yes,457,2017b,4641,whole,ss,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,8.4E7,,
Stewart's (Saratoga Dairy),L,L_2017b_4641,yes,457,2017b,4641,whole,ss,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D17,17,,2.0E8,,
Stewart's (Saratoga Dairy),L,L_2017b_4641,yes,457,2017b,4641,whole,ss,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D21,21,,2.6E8,,
Stewart's (Saratoga Dairy),L,L_2017b_4642,yes,457,2017b,4642,whole,qt,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,190,E,
Stewart's (Saratoga Dairy),L,L_2017b_4642,yes,457,2017b,4642,whole,qt,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,110,E,
Stewart's (Saratoga Dairy),L,L_2017b_4642,yes,457,2017b,4642,whole,qt,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,90,E,
Stewart's (Saratoga Dairy),L,L_2017b_4642,yes,457,2017b,4642,whole,qt,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,170,E,
Stewart's (Saratoga Dairy),L,L_2017b_4642,yes,457,2017b,4642,whole,qt,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D17,17,,140,E,
Stewart's (Saratoga Dairy),L,L_2017b_4642,yes,457,2017b,4642,whole,qt,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D21,21,,3300,,
Stewart's (Saratoga Dairy),L,L_2017b_4643,yes,457,2017b,4643,reducedfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,180,E,
Stewart's (Saratoga Dairy),L,L_2017b_4643,yes,457,2017b,4643,reducedfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,170,E,
Stewart's (Saratoga Dairy),L,L_2017b_4643,yes,457,2017b,4643,reducedfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,12000,,
Stewart's (Saratoga Dairy),L,L_2017b_4643,yes,457,2017b,4643,reducedfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,7600000,,
Stewart's (Saratoga Dairy),L,L_2017b_4643,yes,457,2017b,4643,reducedfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D17,17,,1.7E7,,
Stewart's (Saratoga Dairy),L,L_2017b_4643,yes,457,2017b,4643,reducedfat,hg,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D21,21,,4.5E7,,
Stewart's (Saratoga Dairy),L,L_2017b_4644,yes,457,2017b,4644,reducedfat,qt,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,440,,
Stewart's (Saratoga Dairy),L,L_2017b_4644,yes,457,2017b,4644,reducedfat,qt,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,160,E,
Stewart's (Saratoga Dairy),L,L_2017b_4644,yes,457,2017b,4644,reducedfat,qt,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,20000,,
Stewart's (Saratoga Dairy),L,L_2017b_4644,yes,457,2017b,4644,reducedfat,qt,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,7800000,,
Stewart's (Saratoga Dairy),L,L_2017b_4644,yes,457,2017b,4644,reducedfat,qt,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D17,17,,1.6E7,,
Stewart's (Saratoga Dairy),L,L_2017b_4644,yes,457,2017b,4644,reducedfat,qt,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D21,21,,5.2E7,,
Stewart's (Saratoga Dairy),L,L_2017b_4645,yes,457,2017b,4645,skim,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,110,E,
Stewart's (Saratoga Dairy),L,L_2017b_4645,yes,457,2017b,4645,skim,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,1600,,
Stewart's (Saratoga Dairy),L,L_2017b_4645,yes,457,2017b,4645,skim,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,8200000,,
Stewart's (Saratoga Dairy),L,L_2017b_4645,yes,457,2017b,4645,skim,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,>,4.0E8,E,aboveLOD
Stewart's (Saratoga Dairy),L,L_2017b_4645,yes,457,2017b,4645,skim,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D17,17,,2.2E8,,
Stewart's (Saratoga Dairy),L,L_2017b_4645,yes,457,2017b,4645,skim,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D21,21,,1.6E9,,
Stoltzfus Family Dairy,B,B_2015a_3752,no,430,2015a,3752,whole,hg,plastic,2015-02-24T00:00:00Z,2015-02-25T00:00:00Z,DI,1,<,10,E,belowLOD
Stoltzfus Family Dairy,B,B_2015a_3752,no,430,2015a,3752,whole,hg,plastic,2015-02-24T00:00:00Z,2015-02-25T00:00:00Z,D7,7,<,10,E,belowLOD
Stoltzfus Family Dairy,B,B_2015a_3752,no,430,2015a,3752,whole,hg,plastic,2015-02-24T00:00:00Z,2015-02-25T00:00:00Z,D10,10,<,10,E,belowLOD
Stoltzfus Family Dairy,B,B_2015a_3752,no,430,2015a,3752,whole,hg,plastic,2015-02-24T00:00:00Z,2015-02-25T00:00:00Z,D14,14,<,10,E,belowLOD
Stoltzfus Family Dairy,B,B_2015a_3752,no,430,2015a,3752,whole,hg,plastic,2015-02-24T00:00:00Z,2015-02-25T00:00:00Z,D17,17,<,10,E,belowLOD
Stoltzfus Family Dairy,B,B_2015a_3752,no,430,2015a,3752,whole,hg,plastic,2015-02-24T00:00:00Z,2015-02-25T00:00:00Z,D21,21,<,10,E,belowLOD
Stoltzfus Family Dairy,B,B_2015b_3888,no,435,2015b,3888,whole,hg,plastic,2015-09-15T00:00:00Z,2015-09-16T00:00:00Z,DI,1,,150,E,
Stoltzfus Family Dairy,B,B_2015b_3888,no,435,2015b,3888,whole,hg,plastic,2015-09-15T00:00:00Z,2015-09-16T00:00:00Z,D7,7,,130,E,
Stoltzfus Family Dairy,B,B_2015b_3888,no,435,2015b,3888,whole,hg,plastic,2015-09-15T00:00:00Z,2015-09-16T00:00:00Z,D10,10,,240,E,
Stoltzfus Family Dairy,B,B_2015b_3888,no,435,2015b,3888,whole,hg,plastic,2015-09-15T00:00:00Z,2015-09-16T00:00:00Z,D14,14,,170,E,
Stoltzfus Family Dairy,B,B_2015b_3888,no,435,2015b,3888,whole,hg,plastic,2015-09-15T00:00:00Z,2015-09-16T00:00:00Z,D17,17,,270,E,
Stoltzfus Family Dairy,B,B_2015b_3888,no,435,2015b,3888,whole,hg,plastic,2015-09-15T00:00:00Z,2015-09-16T00:00:00Z,D21,21,,6700,,
Stoltzfus Family Dairy,B,B_2016a_4016,no,440,2016a,4016,whole,hg,plastic,2016-03-15T00:00:00Z,2016-03-16T00:00:00Z,DI,1,,170,E,
Stoltzfus Family Dairy,B,B_2016a_4016,no,440,2016a,4016,whole,hg,plastic,2016-03-15T00:00:00Z,2016-03-16T00:00:00Z,D7,7,,2000,,
Stoltzfus Family Dairy,B,B_2016a_4016,no,440,2016a,4016,whole,hg,plastic,2016-03-15T00:00:00Z,2016-03-16T00:00:00Z,D10,10,,1.1E7,,
Stoltzfus Family Dairy,B,B_2016a_4016,no,440,2016a,4016,whole,hg,plastic,2016-03-15T00:00:00Z,2016-03-16T00:00:00Z,D14,14,,10000,M,
Stoltzfus Family Dairy,B,B_2016a_4016,no,440,2016a,4016,whole,hg,plastic,2016-03-15T00:00:00Z,2016-03-16T00:00:00Z,D17,17,,220,E,
Stoltzfus Family Dairy,B,B_2016a_4016,no,440,2016a,4016,whole,hg,plastic,2016-03-15T00:00:00Z,2016-03-16T00:00:00Z,D21,21,,160,E,
Stoltzfus Family Dairy,B,B_2016b_4158,no,444,2016b,4158,whole,hg,plastic,2016-08-09T00:00:00Z,2016-08-11T00:00:00Z,DI,2,,51,E,
Stoltzfus Family Dairy,B,B_2016b_4158,no,444,2016b,4158,whole,hg,plastic,2016-08-09T00:00:00Z,2016-08-11T00:00:00Z,D7,7,,20,E,
